d_measured,depth,D,mean_branches,n_primary_dendrites,branch_angle,total_length,num_neurons
1.6693982,9.0,1.1974155,1.7814438,4.0,1.715933,692.4252,12.0
1.4963709,4.0,1.2452506,1.4645199,4.0,0.3411985,759.79376,18.0
1.6260537,4.0,1.2255316,1.9619695,5.0,0.9595189,791.06476,12.0
1.2410951,6.0,1.8627563,1.1046937,5.0,0.69108486,186.68513,3.0
1.1716098,5.0,1.7194319,1.1727984,6.0,2.161901,154.16426,7.0
1.3783543,8.0,1.6610156,1.4109374,5.0,1.170171,442.79276,28.0
1.0681909,10.0,1.5121119,1.6740606,3.0,0.9175897,59.951046,4.0
1.4204615,10.0,1.695261,1.3549843,5.0,0.91967833,992.1951,12.0
1.2342288,7.0,1.0144799,1.3175634,7.0,0.5866514,71.744354,28.0
1.5738074,8.0,1.2296715,1.1262249,5.0,1.1285955,867.83887,12.0
1.5399128,3.0,1.1071357,1.174692,7.0,3.0943124,327.35867,22.0
1.4152389,9.0,1.8013899,1.8161597,6.0,1.0129665,457.786,14.0
1.5798639,5.0,1.4968296,1.7095568,5.0,1.7440519,563.3593,16.0
1.2137154,6.0,1.5205309,1.1366798,7.0,0.99110794,111.3152,11.0
1.4805281,7.0,1.414191,1.1226163,6.0,0.13591455,291.7,28.0
1.5534163,4.0,1.3027846,1.7717562,6.0,2.254553,842.7987,11.0
1.54248,11.0,1.246224,1.3409258,4.0,0.7231101,322.27,23.0
1.5007448,5.0,1.4277755,1.3467693,7.0,0.5762716,793.50446,13.0
1.5249963,4.0,1.5162487,1.523629,7.0,2.2213097,740.76,10.0
1.4281175,4.0,1.6373775,1.518387,8.0,1.1067086,183.37544,24.0
1.5096064,9.0,1.5152597,1.9561987,8.0,0.5318934,424.84183,13.0
1.295737,6.0,1.3844265,1.4757514,7.0,2.6950078,128.11574,20.0
1.4221777,7.0,1.6349183,1.5750889,4.0,0.38767266,663.5031,25.0
1.4112583,7.0,1.2889214,1.6561474,6.0,0.17758732,243.38232,10.0
1.5216628,4.0,1.2781432,1.372266,4.0,2.0748882,447.99878,9.0
1.3679398,10.0,1.7228975,1.3707105,5.0,0.32423446,725.09814,18.0
1.4938788,3.0,1.2951984,1.1539143,5.0,0.18558012,488.9732,15.0
1.0569988,9.0,1.1530269,1.7245431,4.0,0.92759,62.700836,9.0
1.5809554,9.0,1.3864204,1.638392,4.0,0.9848088,382.48428,22.0
1.4257096,7.0,1.9532425,1.1964903,6.0,0.060121085,559.3945,18.0
1.2791437,9.0,1.6283256,1.4055322,7.0,2.8703668,132.0832,18.0
1.6060734,10.0,1.1233066,1.9329343,5.0,2.682267,632.7397,11.0
1.5544077,7.0,1.1597464,1.4906634,4.0,0.041155417,956.7927,12.0
1.2620102,7.0,1.9137123,1.4445353,5.0,2.9326675,176.20703,11.0
1.3663657,8.0,1.7468686,1.8999338,5.0,0.18461055,248.72714,12.0
1.3038183,4.0,1.4162856,1.6297362,8.0,2.174713,200.63496,4.0
1.4649612,9.0,1.3183737,1.2933927,8.0,1.8749042,254.43959,26.0
1.2130688,10.0,1.226283,1.5287347,7.0,1.1908014,116.69232,8.0
1.6302315,7.0,1.474315,1.6885355,6.0,1.2282965,850.151,9.0
1.4383067,6.0,1.2851514,1.594895,8.0,1.2575201,736.70044,21.0
1.1661075,8.0,1.6346067,1.8958403,7.0,0.52433,59.605072,22.0
1.4137954,7.0,1.4689976,1.2360027,6.0,0.3102618,217.59627,10.0
1.4856242,9.0,1.5712461,1.4345608,6.0,2.2656426,539.55524,11.0
1.4335961,6.0,1.6077998,1.1908064,8.0,0.06507907,366.72614,26.0
1.5310389,5.0,1.6276499,1.135782,5.0,2.4688118,846.9637,14.0
1.3835944,11.0,1.6931337,1.1941146,5.0,0.49095535,500.97516,17.0
1.3561966,9.0,1.8480657,1.8887385,8.0,2.488729,632.92017,11.0
1.509129,6.0,1.262455,1.0400759,7.0,1.6677961,304.7326,19.0
1.074274,7.0,1.671227,1.975654,7.0,0.57945764,762.5914,29.0
1.5772909,6.0,1.2830745,1.46851,4.0,0.9778055,584.38873,22.0
1.3376898,9.0,1.7138418,1.9953684,6.0,0.20454691,136.99152,16.0
1.0949041,6.0,1.8418703,1.7178954,4.0,2.7296517,62.796978,5.0
1.6032463,4.0,1.1318783,1.6962811,5.0,1.4923762,510.00406,24.0
1.4651963,6.0,1.1199518,1.5701557,7.0,3.1100585,803.30334,24.0
1.3810716,6.0,1.5670303,1.3063482,5.0,1.6458356,845.822,21.0
1.5042433,5.0,1.619675,1.1005057,3.0,2.2841623,343.75137,30.0
1.5859276,10.0,1.255268,1.6066843,6.0,1.9740888,639.31177,17.0
1.5629916,6.0,1.648605,1.0725268,4.0,2.7716782,952.2105,6.0
1.5748888,9.0,1.1179315,1.4889715,3.0,0.88027996,282.38058,29.0
1.4788351,9.0,1.1978774,1.1714884,5.0,2.6000438,924.0167,17.0
1.2998561,7.0,1.6906531,1.7304132,4.0,0.07845337,139.44069,18.0
1.6425089,9.0,1.0100013,1.8510709,4.0,1.0201924,727.55597,22.0
1.4128004,8.0,1.5023737,1.4765435,4.0,1.7238414,727.3255,30.0
1.3191077,10.0,1.6007649,1.182671,4.0,2.6557403,886.3586,20.0
1.4215615,7.0,1.2785567,1.4217702,6.0,3.0318317,192.09338,20.0
1.3803574,8.0,1.4015474,1.5337273,6.0,1.3813435,749.8936,20.0
1.6007434,3.0,1.0181828,1.8022864,7.0,1.468997,389.726,29.0
1.4801489,10.0,1.5021329,1.9182328,5.0,1.9387743,802.02167,18.0
1.5393943,9.0,1.6659763,1.6657723,5.0,1.9216254,587.2562,5.0
1.5899994,6.0,1.2105354,1.5618113,5.0,1.2227651,243.8989,22.0
1.453111,4.0,1.5767814,1.5475402,5.0,1.4739763,182.04979,22.0
1.5539933,8.0,1.3957052,1.5509554,7.0,0.8176674,454.6246,15.0
1.4413908,4.0,1.7042434,1.0026572,3.0,0.1797301,902.0638,7.0
1.549193,10.0,1.1733462,1.3089441,7.0,1.5270222,300.2285,21.0
1.4746382,3.0,1.2016956,1.8004079,4.0,0.9258325,627.4961,5.0
1.5781846,6.0,1.0516466,1.5066447,7.0,2.8606384,588.62146,8.0
1.1503917,9.0,1.782529,1.6683584,6.0,0.9762377,82.40197,14.0
1.5261195,10.0,1.3973612,1.8629061,3.0,0.03422244,821.2204,14.0
1.4637593,6.0,1.1558577,1.1835234,7.0,2.8436055,658.355,24.0
1.5811508,9.0,1.0901787,1.7356746,8.0,1.9201221,236.35196,24.0
1.5052608,6.0,1.577865,1.8071337,5.0,2.287258,346.0632,12.0
1.3071514,9.0,1.1776725,1.1442127,4.0,2.7982996,169.91422,15.0
1.619096,9.0,1.8605262,1.6808548,5.0,2.4535284,985.63306,4.0
1.4036301,3.0,1.6417767,1.4825346,5.0,1.4229367,585.7757,3.0
1.4730036,8.0,1.6059697,1.7149569,5.0,2.3138733,359.1137,6.0
1.5333058,6.0,1.2393268,1.7106351,4.0,0.7284981,472.81253,9.0
1.5599692,5.0,1.4280815,1.1979649,7.0,1.6639243,488.47028,12.0
1.4447029,4.0,1.8973281,1.3311641,8.0,0.04825101,481.0377,10.0
1.5692606,5.0,1.352053,1.1832924,4.0,2.8249624,756.8261,15.0
1.3850235,11.0,1.9237727,1.3597916,7.0,0.005588676,270.0408,8.0
1.3011003,8.0,1.0806557,1.0043252,8.0,1.4724118,908.16626,26.0
1.4706275,10.0,1.3492566,1.0155202,5.0,2.9483647,341.25925,14.0
1.552642,5.0,1.170604,1.8274037,7.0,2.6586227,345.7847,17.0
1.574414,6.0,1.1319789,1.1511201,6.0,0.75137436,616.7408,21.0
1.5473685,7.0,1.1914862,1.1731933,8.0,0.4718938,435.59677,6.0
1.1328765,6.0,1.0903213,1.790316,4.0,2.0147903,85.69261,12.0
1.4577553,8.0,1.5464462,1.1957856,5.0,1.3650522,736.60254,18.0
1.5020539,8.0,1.0592452,1.5483153,7.0,2.514417,719.71594,23.0
1.3684111,4.0,1.3586298,1.3758985,5.0,0.20841676,111.83537,30.0
1.2946904,6.0,1.710026,1.9010603,6.0,2.1890526,915.797,21.0
1.2284269,10.0,1.6418513,1.9186502,5.0,0.48591405,689.1195,30.0
1.5988977,5.0,1.4153187,1.8497925,4.0,2.8991206,786.7099,11.0
1.2951777,8.0,1.1001253,1.9314318,4.0,2.2456195,134.04005,22.0
1.4941841,8.0,1.212759,1.4872619,6.0,2.066987,484.34402,25.0
1.4421672,11.0,1.2192415,1.1068606,3.0,3.002434,211.97708,26.0
1.4103844,7.0,1.7944218,1.001752,5.0,0.20617172,286.7549,15.0
1.5638405,8.0,1.099895,1.7643077,3.0,2.4788077,945.91504,6.0
1.5668943,8.0,1.3464481,1.2176843,4.0,1.8275343,315.8975,24.0
1.6515536,8.0,1.0525081,1.8591318,5.0,1.5018023,366.85013,29.0
1.3788986,6.0,1.4910885,1.2199136,8.0,2.8473444,182.23846,22.0
1.4904052,5.0,1.8249986,1.2883781,8.0,1.092243,357.0076,17.0
1.3653353,4.0,1.5109669,1.0469251,8.0,2.7588835,153.11948,23.0
1.7116752,9.0,1.0347861,1.5576161,4.0,1.6795442,754.8922,13.0
1.3369887,4.0,1.1446313,1.0808805,8.0,0.5691593,169.65948,11.0
1.436292,4.0,1.9154664,1.6608005,4.0,1.5096292,698.5919,29.0
1.4019611,6.0,1.2144221,1.6969645,4.0,0.30648944,241.6833,15.0
1.1019422,7.0,1.934906,1.4161978,6.0,2.7510602,68.65301,9.0
1.2491556,4.0,1.7902685,1.5835775,4.0,1.1261141,103.157936,17.0
1.2405645,10.0,1.6157199,1.9327501,7.0,2.6823387,77.29938,27.0
1.5037048,9.0,1.4735945,1.350134,6.0,2.2446787,354.94836,17.0
1.0320244,10.0,1.6836185,1.2081828,7.0,0.2135259,896.65875,29.0
1.2328544,6.0,1.7803304,1.3963113,6.0,0.66573995,967.12726,26.0
1.3853036,6.0,1.0953423,1.8879323,5.0,0.3816793,304.81113,5.0
1.5753758,5.0,1.0072092,1.5699669,6.0,1.4762089,255.30028,19.0
1.1770523,4.0,1.1442556,1.893524,4.0,1.914705,93.60826,18.0
1.5031775,4.0,1.945635,1.3976663,7.0,1.9909424,439.3751,15.0
1.5776185,10.0,1.0199252,1.3567451,6.0,1.41397,354.60257,5.0
1.4928671,6.0,1.6380595,1.0895613,6.0,2.6611874,597.56305,9.0
1.4549356,6.0,1.7275925,1.4380381,4.0,2.0891426,819.4367,21.0
1.2126677,10.0,1.6032487,1.1400855,4.0,0.63176423,160.29628,9.0
1.4501823,11.0,1.0968262,1.0798912,7.0,0.8776339,261.4988,6.0
1.453124,6.0,1.3622891,1.1211833,7.0,2.806529,415.10074,22.0
1.3707802,7.0,1.7378644,1.3107576,4.0,1.4321773,254.88374,10.0
1.4129995,4.0,1.80021,1.4815974,4.0,0.85811675,521.4618,3.0
1.3716823,6.0,1.6076739,1.3106107,7.0,0.0006150449,401.58698,5.0
1.5253693,7.0,1.4595011,1.7319841,3.0,2.5520356,791.6269,23.0
1.5487735,5.0,1.3695979,1.5302783,7.0,2.173497,514.0266,9.0
1.4321504,10.0,1.5693574,1.6825947,3.0,1.1142373,218.95682,26.0
1.5154878,4.0,1.5315964,1.3580045,6.0,1.239112,785.8756,15.0
1.2328718,10.0,1.3327574,1.6492717,7.0,2.8347292,173.07257,5.0
1.39225,6.0,1.3537619,1.9193211,7.0,1.9235734,785.29047,27.0
1.4835243,8.0,1.0631945,1.0232973,8.0,1.3586583,648.0612,18.0
1.499897,8.0,1.1522267,1.1881402,7.0,2.350051,798.82983,14.0
1.5996311,4.0,1.0028386,1.5148021,4.0,2.097638,529.2773,18.0
1.4964478,8.0,1.3955768,1.2585324,4.0,0.3557157,503.57147,24.0
1.3284389,10.0,1.4463733,1.2615781,6.0,1.5838739,764.72455,22.0
1.3709426,11.0,1.6401912,1.5054681,6.0,2.5453699,171.7714,21.0
1.5583338,5.0,1.3919481,1.3663622,3.0,1.983712,812.26086,17.0
1.5857831,6.0,1.0962244,1.7563106,3.0,1.1097101,323.88776,27.0
1.5785611,4.0,1.1112249,1.9319193,5.0,0.6721895,589.3179,29.0
1.4464184,5.0,1.850506,1.4473767,4.0,0.3953899,578.21924,26.0
1.5396979,10.0,1.4734979,1.2664585,6.0,2.8875453,879.0675,3.0
1.556783,7.0,1.7401859,1.2508614,8.0,1.3269032,834.5562,5.0
1.3237097,6.0,1.4352946,1.5453799,8.0,1.3008288,230.60594,4.0
1.5248295,5.0,1.3170487,1.0646895,5.0,2.6532001,961.58386,4.0
1.5737135,10.0,1.659338,1.1348636,4.0,2.352562,955.78534,4.0
1.4432704,11.0,1.5939696,1.195553,4.0,2.448819,323.85016,9.0
1.4954798,3.0,1.8934836,1.5039947,7.0,0.16919346,942.77356,6.0
1.5109693,3.0,1.9885015,1.8508819,3.0,1.9992368,448.5151,17.0
1.349039,7.0,1.391882,1.5889214,5.0,1.0654187,253.87257,6.0
1.4614768,7.0,1.9117386,1.8184855,6.0,2.2693956,415.21564,4.0
1.5301397,6.0,1.6525054,1.2205224,4.0,2.2717397,384.4584,15.0
1.4513956,5.0,1.801273,1.5028746,5.0,2.0645163,204.26933,27.0
1.4149755,3.0,1.9737103,1.0955666,6.0,0.9950341,996.57916,19.0
1.5413042,11.0,1.4996055,1.3022479,6.0,2.6631088,733.37103,6.0
1.6043191,7.0,1.2486079,1.8532528,4.0,0.7182653,421.0124,25.0
1.2944262,9.0,1.7038178,1.315094,7.0,2.1600852,664.51587,18.0
1.5058738,8.0,1.4774811,1.9106742,3.0,2.9819496,848.52686,27.0
1.484368,4.0,1.7660072,1.5310619,4.0,1.773056,328.43365,17.0
1.5514209,7.0,1.5125128,1.4046804,5.0,0.4784696,813.1182,8.0
1.5296285,8.0,1.3569549,1.6730605,7.0,0.29307717,476.36185,7.0
1.233446,6.0,1.8814694,1.7600951,5.0,2.4358978,188.09016,5.0
1.5717574,10.0,1.0288081,1.444649,4.0,0.04537262,689.40466,18.0
1.6176621,11.0,1.0406357,1.7775005,8.0,2.6676774,363.65924,18.0
1.3309488,10.0,1.5672708,1.1585386,5.0,1.0845618,119.02295,25.0
1.6594218,10.0,1.5043237,1.9590886,3.0,1.136137,789.37146,10.0
1.2426428,10.0,1.1995348,1.046638,6.0,1.9817681,86.99403,26.0
1.2531791,7.0,1.9469686,1.4181051,4.0,2.2659328,213.13756,7.0
1.5704422,6.0,1.4316602,1.4955047,7.0,1.2127838,389.4802,17.0
1.4478078,9.0,1.7348609,1.024546,3.0,2.3896255,856.95123,16.0
1.4091486,7.0,1.4711891,1.5774587,6.0,2.2092712,670.68414,26.0
1.4370453,10.0,1.876338,1.637559,6.0,1.6744375,467.86148,8.0
1.3538615,3.0,1.9961785,1.0045795,4.0,2.7361887,620.2199,5.0
1.5186404,9.0,1.166011,1.1903969,3.0,2.2853775,837.1671,28.0
1.345162,10.0,1.8170921,1.7173593,8.0,2.903294,547.3129,16.0
1.3910054,4.0,1.6200293,1.2594194,4.0,1.4392734,495.71707,6.0
1.5899516,7.0,1.0870456,1.3664148,8.0,0.5608319,400.349,18.0
1.5951449,5.0,1.4550997,1.5826755,8.0,1.5394406,889.53937,8.0
1.316612,11.0,1.6377857,1.5137886,7.0,2.2818642,645.8023,24.0
1.6234792,9.0,1.1042656,1.10847,8.0,1.1553388,715.3188,5.0
1.3665781,5.0,1.5612575,1.6059909,7.0,1.8506703,878.1016,20.0
1.5261792,5.0,1.9703348,1.9535937,3.0,2.3044941,636.8384,10.0
1.1702124,5.0,1.8211675,1.1499394,7.0,2.0139437,123.10373,3.0
1.4560568,10.0,1.4184655,1.677506,4.0,3.0744097,239.75706,21.0
1.6170473,6.0,1.1855733,1.5073389,6.0,1.6511225,720.0044,6.0
1.3745625,3.0,1.3725568,1.553472,6.0,2.103512,163.31532,20.0
1.4543437,6.0,1.7624271,1.9163673,6.0,2.3201854,581.99084,17.0
1.2282642,5.0,1.5169617,1.6828979,4.0,0.3226395,161.98718,4.0
1.4284754,8.0,1.7072331,1.4012425,4.0,0.087249875,799.7712,20.0
1.5671079,5.0,1.3878065,1.5997078,5.0,0.6030575,679.30365,9.0
1.3052465,6.0,1.6674542,1.275844,5.0,2.797733,267.03586,6.0
1.4942863,5.0,1.927054,1.8712316,6.0,0.93357635,762.17065,12.0
1.5057002,9.0,1.5590205,1.8783247,4.0,2.6308534,287.69986,30.0
1.5440072,8.0,1.436698,1.3396828,4.0,0.6062797,616.6487,17.0
1.509082,8.0,1.2398814,1.9523282,5.0,1.6073858,954.6484,26.0
1.5791366,7.0,1.2467577,1.2556406,5.0,2.768695,608.24994,11.0
1.4122481,8.0,1.1851585,1.9343766,5.0,3.0450675,205.18993,18.0
1.4566898,3.0,1.2315619,1.0664549,4.0,0.4612879,896.90985,6.0
1.3647457,8.0,1.058786,1.2395904,4.0,2.609142,227.39316,8.0
1.4906589,4.0,1.3764248,1.4918224,5.0,2.0136902,763.4818,22.0
1.1920815,4.0,1.4860604,1.2119015,4.0,2.5709498,121.12842,4.0
1.5149537,11.0,1.0992187,1.1124058,6.0,2.540211,494.28156,19.0
1.3631703,6.0,1.4477855,1.4476107,5.0,2.9724271,785.4989,30.0
1.2980673,8.0,1.9441674,1.6057518,5.0,1.8166833,561.3297,25.0
1.5876088,5.0,1.1067299,1.2757521,3.0,1.2631782,431.5936,21.0
1.4512378,7.0,1.9998006,1.5728687,6.0,3.089901,635.4564,10.0
1.3659382,8.0,1.9073038,1.4714171,4.0,0.6591952,662.64233,23.0
1.4687966,4.0,1.9920222,1.3944744,6.0,0.4187915,321.27145,27.0
1.5512241,7.0,1.7814902,1.0417306,5.0,2.093315,947.0956,6.0
1.1673921,9.0,1.8341663,1.4194345,4.0,1.3046217,60.612648,23.0
1.402156,7.0,1.7110875,1.4373555,4.0,2.3927534,153.54422,27.0
1.5086483,9.0,1.479232,1.8986479,4.0,0.66205513,599.3304,23.0
1.4251866,9.0,1.5219213,1.3442297,6.0,2.3925915,275.87787,11.0
1.4952016,9.0,1.6097329,1.3222674,4.0,2.070428,497.1792,19.0
1.5238317,6.0,1.2087921,1.3743812,4.0,0.33704183,684.2167,29.0
1.4140878,7.0,1.2198992,1.465583,3.0,0.1306868,381.46423,6.0
1.2980751,7.0,1.4042879,1.3993167,5.0,2.1947644,132.43343,22.0
1.2812448,7.0,1.872677,1.4163277,4.0,1.6164833,955.15704,27.0
1.4594882,5.0,1.8491086,1.6361753,8.0,0.24802265,164.4731,29.0
1.2446225,3.0,1.232212,1.8292594,8.0,1.1203893,70.16369,27.0
1.5218332,9.0,1.5003554,1.808381,5.0,0.16876821,997.31934,12.0
1.6136984,6.0,1.443729,1.7843201,7.0,0.9918317,741.7052,5.0
1.6163181,9.0,1.3416249,1.2190236,6.0,1.4360619,642.14905,4.0
1.5433223,6.0,1.434578,1.0285138,5.0,2.937303,809.0134,9.0
1.4416076,3.0,1.5172584,1.5009048,3.0,2.6920204,806.05096,5.0
1.4623622,9.0,1.6448283,1.2231921,5.0,1.5221765,517.5902,16.0
1.4425551,8.0,1.645257,1.9633225,3.0,0.03350106,937.4723,22.0
1.4729531,10.0,1.9952171,1.3180044,8.0,0.39868551,809.59467,3.0
1.5382012,9.0,1.9257269,1.8587627,3.0,0.9977287,976.5149,8.0
1.5763268,8.0,1.1723161,1.7453055,5.0,2.4144049,388.00223,28.0
1.5021927,8.0,1.5282695,1.949399,6.0,2.1006515,682.4221,15.0
1.2311591,4.0,1.9807497,1.7295278,6.0,0.19806612,845.72906,28.0
1.4482255,4.0,1.7991263,1.5389453,7.0,0.014029445,200.95981,21.0
1.6136905,9.0,1.3454342,1.563001,4.0,0.60814476,944.02106,9.0
1.5291837,8.0,1.800695,1.5065241,3.0,1.5218761,418.12778,16.0
1.5777194,10.0,1.0057209,1.9176025,3.0,2.7518058,920.48096,7.0
1.4534732,9.0,1.7391187,1.0178379,7.0,0.5529697,741.2868,9.0
1.5392414,4.0,1.4479553,1.6333752,7.0,1.9497278,555.93634,6.0
1.3397074,11.0,1.9849771,1.8370323,5.0,2.9086318,593.03754,15.0
1.5050323,8.0,1.2516245,1.6171534,4.0,0.05210195,775.98016,11.0
1.657175,8.0,1.1307945,1.6955848,4.0,1.5756303,578.933,21.0
1.5032611,3.0,1.8874153,1.1414868,4.0,2.006595,641.7458,15.0
1.5526345,6.0,1.413045,1.2476554,3.0,1.3804169,783.48804,18.0
0.74219507,10.0,1.9990892,1.6445909,6.0,1.3799317,978.90497,27.0
1.2003264,5.0,1.7520899,1.8321198,8.0,3.0135849,953.07086,29.0
1.2462891,7.0,1.3760867,1.3209429,7.0,2.519212,153.4536,10.0
1.6599422,9.0,1.0051469,1.5179957,4.0,2.5630047,545.723,15.0
1.386356,6.0,1.5409724,1.2894889,8.0,2.3933914,160.8848,26.0
1.4044787,8.0,1.8917482,1.7004826,4.0,1.383524,283.34045,9.0
1.3565403,10.0,1.8869562,1.0653865,7.0,1.3748655,196.70915,28.0
1.5458183,7.0,1.4430739,1.007145,6.0,2.1131713,520.4141,8.0
1.186386,3.0,1.0278276,1.1992978,7.0,2.2524595,113.58386,6.0
1.4570334,6.0,1.444448,1.0170408,7.0,0.21779948,866.56573,5.0
1.4273233,6.0,1.9524134,1.3811952,8.0,2.9369853,654.10834,3.0
1.5939573,9.0,1.5293726,1.9505795,7.0,1.180626,491.071,3.0
1.4484606,3.0,1.8836061,1.0744609,6.0,2.8818147,823.6342,18.0
1.5601581,9.0,1.0099189,1.3709245,5.0,2.1122625,822.93884,23.0
1.291561,3.0,1.9529357,1.913825,6.0,1.9012858,95.36288,23.0
1.1406678,4.0,1.7321056,1.614738,5.0,3.095886,131.4507,8.0
1.5159366,3.0,1.6066306,1.0850701,7.0,1.1840509,578.1194,7.0
1.5747753,4.0,1.303036,1.567024,4.0,1.2267506,812.919,11.0
1.523344,3.0,1.338346,1.3998556,6.0,1.1690716,317.27084,12.0
1.3437191,4.0,1.7457536,1.8764716,5.0,3.0087743,300.87906,5.0
1.241006,8.0,1.9364971,1.5176064,3.0,2.5107303,99.52525,20.0
1.542293,7.0,1.2898409,1.8231114,5.0,0.33163884,307.11093,21.0
1.5613874,4.0,1.3452454,1.8998765,5.0,3.0488179,629.80786,15.0
1.3806081,9.0,1.8634154,1.5679226,5.0,2.1155272,280.10657,26.0
1.4259747,6.0,1.9676642,1.1015732,6.0,1.3789259,329.0688,26.0
1.5113266,3.0,1.6653582,1.3079125,4.0,1.6043167,869.8222,21.0
1.3698686,7.0,1.0396192,1.9527563,8.0,0.04358217,980.611,26.0
1.5821189,4.0,1.0221217,1.8157681,7.0,1.7613683,514.10925,28.0
1.4810863,3.0,1.5061473,1.9897819,4.0,0.15215628,515.6055,28.0
1.5567495,5.0,1.0145481,1.0310777,8.0,2.3377798,864.3646,10.0
1.4085921,7.0,1.8346845,1.5185692,6.0,0.95583767,382.6212,21.0
1.4005271,8.0,1.8252832,1.5696312,8.0,0.78583,384.69153,8.0
1.6347167,9.0,1.1248372,1.8772129,4.0,2.2743378,570.92773,21.0
1.5106698,7.0,1.0077361,1.9355129,6.0,0.06305578,635.91516,29.0
1.5728302,3.0,1.104582,1.5163853,5.0,1.1282184,819.7976,17.0
1.5727831,3.0,1.3728257,1.6548772,6.0,0.9085668,321.9052,27.0
1.591076,8.0,1.23583,1.4248333,6.0,1.4537262,378.7612,20.0
1.5915067,9.0,1.044856,1.7148685,7.0,2.44279,911.23126,3.0
1.3838394,7.0,1.0891813,1.0311413,6.0,2.051288,858.3293,27.0
1.461999,5.0,1.0185384,1.5085051,6.0,2.8482985,348.6486,7.0
1.4982022,7.0,1.6295844,1.4908824,7.0,2.4404814,425.00116,6.0
1.614197,10.0,1.027503,1.5998564,5.0,2.8603785,637.71466,17.0
1.4839755,7.0,1.2999318,1.1692611,7.0,2.9117312,336.73883,27.0
1.4994348,5.0,1.7438382,1.9189428,8.0,1.1615098,471.68646,17.0
1.4432062,4.0,1.9201735,1.3512543,8.0,2.5319827,550.41583,16.0
1.5635846,9.0,1.1997164,1.9396386,4.0,1.5896366,207.42151,28.0
1.2268978,8.0,1.9937668,1.0923628,6.0,2.2185855,975.4912,18.0
1.6375291,6.0,1.2653922,1.5784534,4.0,2.7479475,968.8701,9.0
1.4681334,5.0,1.3434917,1.3011107,6.0,3.0894022,265.66516,20.0
1.4925231,10.0,1.0498242,1.4057072,5.0,1.4730651,876.3144,27.0
1.3933412,7.0,1.210601,1.601266,6.0,2.0559072,155.45784,24.0
1.601657,11.0,1.2028426,1.4107403,4.0,2.44635,420.9349,25.0
1.4640957,10.0,1.693261,1.1958016,4.0,3.1089582,469.43466,18.0
1.5834956,6.0,1.2824229,1.2404226,3.0,0.95034254,622.85077,25.0
1.2492129,5.0,1.3545058,1.478414,5.0,1.8408031,165.80194,5.0
1.5316603,6.0,1.6483094,1.8048664,4.0,1.974702,305.13184,22.0
1.5319538,6.0,1.670403,1.4841052,6.0,3.0617566,475.98218,13.0
1.299719,11.0,1.8930511,1.3250635,8.0,1.697307,503.13428,21.0
1.5813912,5.0,1.1164936,1.9936358,5.0,3.1078682,375.89816,24.0
1.4968972,9.0,1.0215065,1.6486815,4.0,2.940485,373.4776,6.0
1.4709319,5.0,1.950195,1.2559105,7.0,2.4290018,496.47775,11.0
1.5016961,8.0,1.4251419,1.0091418,4.0,3.1246748,582.097,7.0
1.4301387,3.0,1.4181315,1.5081258,3.0,1.3023492,981.4968,5.0
1.5314021,4.0,1.4849331,1.1534663,3.0,1.6711664,738.61475,20.0
1.4544731,10.0,1.549242,1.5322312,6.0,0.85737884,603.63605,15.0
1.3053098,6.0,1.9894282,1.7632024,4.0,0.4315985,992.81335,22.0
1.4600835,7.0,1.9450871,1.2288951,4.0,1.7478744,747.18146,15.0
1.2735332,9.0,1.7376809,1.1346749,8.0,3.1274672,667.90106,23.0
1.3321614,8.0,1.3118196,1.1904359,6.0,1.3970628,804.8308,28.0
1.5736871,10.0,1.4531683,1.3824166,3.0,1.8796608,439.48425,16.0
1.4783262,4.0,1.6127954,1.3868665,4.0,1.4630966,798.4819,4.0
1.6323563,9.0,1.1279035,1.872141,6.0,3.0343616,846.78217,6.0
1.4400303,5.0,1.9320097,1.3803768,5.0,0.8553068,258.4895,11.0
1.4028504,8.0,1.0027757,1.3891966,4.0,0.124356724,174.10393,21.0
1.3713093,9.0,1.8729962,1.8985143,7.0,2.718221,295.42535,23.0
1.5386565,3.0,1.2417758,1.1376591,4.0,1.5975137,511.07465,19.0
1.5252115,4.0,1.4270728,1.1653965,5.0,3.1103637,432.30554,15.0
1.4148562,6.0,1.3853899,1.6316957,7.0,1.924267,236.00461,11.0
1.5191737,7.0,1.790598,1.6336162,3.0,0.5723017,853.7311,17.0
1.384047,3.0,1.3168019,1.298044,3.0,1.8906943,169.3574,27.0
1.1455226,4.0,1.5689888,1.4037175,7.0,0.81017447,61.358795,12.0
1.4393601,8.0,1.6879783,1.7301464,7.0,2.635955,316.4649,20.0
1.411589,11.0,1.8331156,1.8262818,5.0,0.5104509,266.36197,17.0
1.506569,3.0,1.4116992,1.1142057,7.0,2.0178578,329.2872,12.0
1.474461,4.0,1.554528,1.2610542,4.0,0.9027009,731.63727,7.0
1.4226782,5.0,1.8769059,1.3981272,5.0,0.03519983,541.985,24.0
1.6020365,5.0,1.0413517,1.2055314,5.0,0.8592548,852.4893,16.0
1.482309,5.0,1.7787794,1.0069079,6.0,2.9970407,543.19745,13.0
1.526799,9.0,1.2277642,1.7611032,8.0,1.0606111,321.7458,27.0
1.4754881,4.0,1.72366,1.6517633,7.0,0.29137743,221.55835,27.0
1.4850047,11.0,1.35449,1.5492744,8.0,0.26170415,234.48192,26.0
1.4024746,10.0,1.7232236,1.9456075,5.0,2.1262724,902.78674,12.0
